GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PERIOD,GAMES_FROM_RETURN,INJURY_DATE,PTS_ROLLING_AVG,REB_ROLLING_AVG,AST_ROLLING_AVG,STL_ROLLING_AVG,BLK_ROLLING_AVG,TOV_ROLLING_AVG,PLAYER,TEAM,INJURY_SEASON,INJURY_TYPE
2024-12-03,CLE vs. WAS,W,17,12,0,3,1,0,2,Before,-55,2025-04-11,19.6,2.6,5.8,0.8,0.0,1.4,Darius Garland,CLE,2024-25,Toe
2024-12-05,CLE vs. DEN,W,33,24,0,4,0,0,1,Before,-54,2025-04-11,21.2,2.0,5.4,0.6,0.0,1.2,Darius Garland,CLE,2024-25,Toe
2024-12-07,CLE @ CHA,W,33,18,2,5,0,1,2,Before,-53,2025-04-11,21.0,2.0,5.0,0.4,0.2,1.4,Darius Garland,CLE,2024-25,Toe
2024-12-08,CLE @ MIA,L,32,23,5,5,0,0,2,Before,-52,2025-04-11,19.8,2.4,5.0,0.2,0.2,1.4,Darius Garland,CLE,2024-25,Toe
2024-12-13,CLE vs. WAS,W,33,24,5,8,2,0,4,Before,-51,2025-04-11,20.2,2.4,5.0,0.6,0.2,2.2,Darius Garland,CLE,2024-25,Toe
2024-12-16,CLE @ BKN,W,24,11,0,6,1,1,6,Before,-50,2025-04-11,20.0,2.4,5.6,0.6,0.4,3.0,Darius Garland,CLE,2024-25,Toe
2024-12-20,CLE vs. MIL,W,25,16,4,5,1,0,3,Before,-49,2025-04-11,18.4,3.2,5.8,0.8,0.4,3.4,Darius Garland,CLE,2024-25,Toe
2024-12-21,CLE vs. PHI,W,26,26,5,4,1,0,2,Before,-48,2025-04-11,20.0,3.8,5.6,1.0,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2024-12-23,CLE vs. UTA,W,33,23,3,8,1,0,2,Before,-47,2025-04-11,20.0,3.4,6.2,1.2,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2024-12-27,CLE @ DEN,W,32,25,2,7,4,0,2,Before,-46,2025-04-11,20.2,2.8,6.0,1.6,0.2,3.0,Darius Garland,CLE,2024-25,Toe
2024-12-30,CLE @ GSW,W,29,25,3,8,2,0,0,Before,-45,2025-04-11,23.0,3.4,6.4,1.8,0.0,1.8,Darius Garland,CLE,2024-25,Toe
2024-12-31,CLE @ LAL,W,32,14,2,14,2,1,3,Before,-44,2025-04-11,22.6,3.0,8.2,2.0,0.2,1.8,Darius Garland,CLE,2024-25,Toe
2025-01-03,CLE @ DAL,W,29,16,4,9,1,0,1,Before,-43,2025-04-11,20.6,2.8,9.2,2.0,0.2,1.6,Darius Garland,CLE,2024-25,Toe
2025-01-05,CLE vs. CHA,W,29,25,3,2,1,0,2,Before,-42,2025-04-11,21.0,2.8,8.0,2.0,0.2,1.6,Darius Garland,CLE,2024-25,Toe
2025-01-08,CLE vs. OKC,W,32,18,1,7,0,0,2,Before,-41,2025-04-11,19.6,2.6,8.0,1.2,0.2,1.6,Darius Garland,CLE,2024-25,Toe
2025-01-09,CLE vs. TOR,W,36,40,2,9,2,0,3,Before,-40,2025-04-11,22.6,2.4,8.2,1.2,0.2,2.2,Darius Garland,CLE,2024-25,Toe
2025-01-12,CLE vs. IND,L,29,20,1,7,0,0,4,Before,-39,2025-04-11,23.8,2.2,6.8,0.8,0.0,2.4,Darius Garland,CLE,2024-25,Toe
2025-01-14,CLE @ IND,W,35,24,1,7,1,0,4,Before,-38,2025-04-11,25.4,1.6,6.4,0.8,0.0,3.0,Darius Garland,CLE,2024-25,Toe
2025-01-16,CLE @ OKC,L,24,20,2,9,0,1,3,Before,-37,2025-04-11,24.4,1.4,7.8,0.6,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2025-01-18,CLE @ MIN,W,33,29,5,6,0,0,1,Before,-36,2025-04-11,26.6,2.2,7.6,0.6,0.2,3.0,Darius Garland,CLE,2024-25,Toe
2025-01-20,CLE vs. PHX,W,25,16,2,7,3,0,2,Before,-35,2025-04-11,21.8,2.2,7.2,0.8,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2025-01-22,CLE @ HOU,L,33,26,2,5,3,0,3,Before,-34,2025-04-11,23.0,2.4,6.8,1.4,0.2,2.6,Darius Garland,CLE,2024-25,Toe
2025-01-24,CLE @ PHI,L,32,26,1,7,1,0,2,Before,-33,2025-04-11,23.4,2.4,6.8,1.4,0.2,2.2,Darius Garland,CLE,2024-25,Toe
2025-01-25,CLE vs. HOU,L,36,39,3,9,0,0,3,Before,-32,2025-04-11,27.2,2.6,6.8,1.4,0.0,2.2,Darius Garland,CLE,2024-25,Toe
2025-01-27,CLE vs. DET,W,31,22,5,7,0,0,3,Before,-31,2025-04-11,25.8,2.6,7.0,1.4,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2025-01-30,CLE vs. ATL,W,30,26,2,7,2,0,3,Before,-30,2025-04-11,27.8,2.6,7.0,1.2,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2025-02-02,CLE vs. DAL,W,23,17,3,10,2,0,2,Before,-29,2025-04-11,26.0,2.8,8.0,1.0,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2025-02-04,CLE vs. BOS,L,34,25,1,3,2,0,3,Before,-28,2025-04-11,25.8,2.8,7.2,1.2,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2025-02-05,CLE @ DET,W,31,25,3,5,0,1,5,Before,-27,2025-04-11,23.0,2.8,6.4,1.2,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2025-02-07,CLE @ WAS,W,32,23,5,5,1,0,4,Before,-26,2025-04-11,23.2,2.8,6.0,1.4,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2025-02-10,CLE vs. MIN,W,27,17,1,3,0,0,4,Before,-25,2025-04-11,21.4,2.6,5.2,1.0,0.2,3.6,Darius Garland,CLE,2024-25,Toe
2025-02-12,CLE @ TOR,W,27,15,2,8,3,0,1,Before,-24,2025-04-11,21.0,2.4,4.8,1.2,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2025-02-20,CLE @ BKN,W,29,18,2,9,3,0,2,Before,-23,2025-04-11,19.6,2.6,6.0,1.4,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2025-02-21,CLE vs. NYK,W,25,9,4,5,1,0,1,Before,-22,2025-04-11,16.4,2.8,6.0,1.6,0.0,2.4,Darius Garland,CLE,2024-25,Toe
2025-02-28,CLE @ BOS,W,32,20,3,7,0,0,1,Before,-21,2025-04-11,15.8,2.4,6.4,1.4,0.0,1.8,Darius Garland,CLE,2024-25,Toe
2025-03-02,CLE vs. POR,W,39,13,2,7,1,0,2,Before,-20,2025-04-11,15.0,2.6,7.2,1.6,0.0,1.4,Darius Garland,CLE,2024-25,Toe
2025-03-04,CLE @ CHI,W,30,19,3,7,1,0,1,Before,-19,2025-04-11,15.8,2.8,7.0,1.2,0.0,1.4,Darius Garland,CLE,2024-25,Toe
2025-03-05,CLE vs. MIA,W,32,15,3,10,1,0,2,Before,-18,2025-04-11,15.2,3.0,7.2,0.8,0.0,1.4,Darius Garland,CLE,2024-25,Toe
2025-03-07,CLE @ CHA,W,31,20,1,2,1,0,2,Before,-17,2025-04-11,17.4,2.4,6.6,0.8,0.0,1.6,Darius Garland,CLE,2024-25,Toe
2025-03-09,CLE @ MIL,W,29,13,5,5,0,0,3,Before,-16,2025-04-11,16.0,2.8,6.2,0.8,0.0,2.0,Darius Garland,CLE,2024-25,Toe
2025-03-11,CLE vs. BKN,W,36,30,4,8,4,0,3,Before,-15,2025-04-11,19.4,3.2,6.4,1.4,0.0,2.2,Darius Garland,CLE,2024-25,Toe
2025-03-14,CLE @ MEM,W,30,20,2,9,4,0,3,Before,-14,2025-04-11,19.6,3.0,6.8,2.0,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2025-03-16,CLE vs. ORL,L,33,19,6,4,2,0,5,Before,-13,2025-04-11,20.4,3.6,5.6,2.2,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2025-03-18,CLE @ LAC,L,32,17,5,8,2,0,2,Before,-12,2025-04-11,19.8,4.4,6.8,2.4,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2025-03-21,CLE @ PHX,L,37,18,5,6,0,0,5,Before,-11,2025-04-11,20.8,4.4,7.0,2.4,0.0,3.6,Darius Garland,CLE,2024-25,Toe
2025-03-23,CLE @ UTA,W,26,12,7,4,2,1,2,Before,-10,2025-04-11,17.2,5.0,6.2,2.0,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2025-03-25,CLE @ POR,W,33,27,5,8,1,0,4,Before,-9,2025-04-11,18.6,5.6,6.0,1.4,0.2,3.6,Darius Garland,CLE,2024-25,Toe
2025-03-27,CLE vs. SAS,W,30,10,4,9,2,0,4,Before,-8,2025-04-11,16.8,5.2,7.0,1.4,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2025-03-28,CLE @ DET,L,34,21,5,6,1,0,4,Before,-7,2025-04-11,17.6,5.2,6.6,1.2,0.2,3.8,Darius Garland,CLE,2024-25,Toe
2025-03-30,CLE vs. LAC,W,32,19,4,7,0,0,1,Before,-6,2025-04-11,17.8,5.0,6.8,1.2,0.2,3.0,Darius Garland,CLE,2024-25,Toe
2025-04-02,CLE vs. NYK,W,32,17,4,6,1,0,1,Before,-5,2025-04-11,18.8,4.4,7.2,1.0,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2025-04-04,CLE @ SAS,W,34,19,2,7,1,0,3,Before,-4,2025-04-11,17.2,3.8,7.0,1.0,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2025-04-06,CLE vs. SAC,L,32,9,3,7,1,0,3,Before,-3,2025-04-11,17.0,3.6,6.6,0.8,0.0,2.4,Darius Garland,CLE,2024-25,Toe
2025-04-08,CLE vs. CHI,W,29,28,2,5,1,0,1,Before,-2,2025-04-11,18.4,3.0,6.4,0.8,0.0,1.8,Darius Garland,CLE,2024-25,Toe
2025-04-11,CLE @ NYK,W,33,26,2,13,2,0,3,Before,-1,2025-04-11,19.8,2.6,7.6,1.2,0.0,2.2,Darius Garland,CLE,2024-25,Toe
2025-11-05,CLE vs. PHI,W,26,8,2,4,0,0,3,After,1,2025-04-11,8.0,2.0,4.0,0.0,0.0,3.0,Darius Garland,CLE,2024-25,Toe
2025-11-07,CLE @ WAS,W,28,20,2,9,1,0,2,After,2,2025-04-11,14.0,2.0,6.5,0.5,0.0,2.5,Darius Garland,CLE,2024-25,Toe
2025-11-10,CLE @ MIA,L,19,11,5,2,2,0,0,After,3,2025-04-11,13.0,3.0,5.0,1.0,0.0,1.6666666666666667,Darius Garland,CLE,2024-25,Toe
2025-11-21,CLE vs. IND,W,27,20,2,7,0,0,4,After,4,2025-04-11,14.75,2.75,5.5,0.75,0.0,2.25,Darius Garland,CLE,2024-25,Toe
2025-11-23,CLE vs. LAC,W,29,8,1,8,0,0,4,After,5,2025-04-11,13.4,2.4,6.0,0.6,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2025-11-28,CLE @ ATL,L,33,15,5,10,1,0,5,After,6,2025-04-11,14.8,3.0,7.2,0.8,0.0,3.0,Darius Garland,CLE,2024-25,Toe
2025-11-30,CLE vs. BOS,L,31,21,3,8,0,0,4,After,7,2025-04-11,15.0,3.2,7.0,0.6,0.0,3.4,Darius Garland,CLE,2024-25,Toe
2025-12-03,CLE vs. POR,L,29,6,2,4,0,1,0,After,8,2025-04-11,14.0,2.6,7.4,0.2,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2025-12-06,CLE vs. GSW,L,32,17,5,4,2,0,3,After,9,2025-04-11,13.4,3.2,6.8,0.6,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2025-12-12,CLE @ WAS,W,35,18,3,6,2,0,2,After,10,2025-04-11,15.4,3.6,6.4,1.0,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2025-12-14,CLE vs. CHA,L,39,26,2,9,1,1,4,After,11,2025-04-11,17.6,3.0,6.2,1.0,0.4,2.6,Darius Garland,CLE,2024-25,Toe
2025-12-17,CLE @ CHI,L,30,15,5,6,0,0,2,After,12,2025-04-11,16.4,3.4,5.8,1.0,0.4,2.2,Darius Garland,CLE,2024-25,Toe
2025-12-19,CLE vs. CHI,L,33,35,2,8,1,0,4,After,13,2025-04-11,22.2,3.4,6.6,1.2,0.2,3.0,Darius Garland,CLE,2024-25,Toe
2025-12-22,CLE vs. CHA,W,30,27,4,10,2,0,3,After,14,2025-04-11,24.2,3.2,7.8,1.2,0.2,3.0,Darius Garland,CLE,2024-25,Toe
2025-12-23,CLE vs. NOP,W,29,10,1,8,0,0,3,After,15,2025-04-11,22.6,2.8,8.2,0.8,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2025-12-25,CLE @ NYK,L,36,20,1,10,0,0,4,After,16,2025-04-11,21.4,2.6,8.4,0.6,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2025-12-27,CLE @ HOU,L,24,12,0,1,0,0,3,After,17,2025-04-11,20.8,1.6,7.4,0.6,0.0,3.4,Darius Garland,CLE,2024-25,Toe
2025-12-29,CLE @ SAS,W,31,15,5,11,1,0,3,After,18,2025-04-11,16.8,2.2,8.0,0.6,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2025-12-31,CLE vs. PHX,W,29,19,1,6,1,0,3,After,19,2025-04-11,15.2,1.6,7.2,0.4,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2026-01-02,CLE vs. DEN,W,32,18,2,8,0,0,6,After,20,2025-04-11,16.8,1.8,7.2,0.4,0.0,3.8,Darius Garland,CLE,2024-25,Toe
2026-01-04,CLE vs. DET,L,32,16,2,6,1,0,2,After,21,2025-04-11,16.0,2.0,6.4,0.6,0.0,3.4,Darius Garland,CLE,2024-25,Toe
2026-01-06,CLE @ IND,W,33,29,2,6,0,0,0,After,22,2025-04-11,19.4,2.4,7.4,0.6,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2026-01-08,CLE @ MIN,L,37,16,1,8,2,0,2,After,23,2025-04-11,19.6,1.6,6.8,0.8,0.0,2.6,Darius Garland,CLE,2024-25,Toe
2026-01-10,CLE vs. MIN,W,29,22,0,6,0,0,0,After,24,2025-04-11,20.2,1.4,6.8,0.6,0.0,2.0,Darius Garland,CLE,2024-25,Toe
2026-01-12,CLE vs. UTA,L,34,23,2,8,3,1,3,After,25,2025-04-11,21.2,1.4,6.8,1.2,0.2,1.4,Darius Garland,CLE,2024-25,Toe
2026-01-14,CLE @ PHI,W,23,20,3,7,1,0,4,After,26,2025-04-11,22.0,1.6,7.0,1.2,0.2,1.8,Darius Garland,CLE,2024-25,Toe
2026-03-02,LAC @ GSW,W,23,12,2,2,1,0,5,After,27,2025-04-11,18.6,1.6,6.2,1.4,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2026-03-04,LAC vs. IND,W,24,12,4,8,0,0,2,After,28,2025-04-11,17.8,2.2,6.2,1.0,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2026-03-07,LAC @ MEM,W,26,21,4,6,0,0,3,After,29,2025-04-11,17.6,3.0,6.2,1.0,0.2,3.4,Darius Garland,CLE,2024-25,Toe
2026-03-09,LAC vs. NYK,W,30,23,1,7,2,0,2,After,30,2025-04-11,17.6,2.8,6.0,0.8,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2026-03-11,LAC vs. MIN,W,23,21,1,6,2,0,3,After,31,2025-04-11,17.8,2.4,5.8,1.0,0.0,3.0,Darius Garland,CLE,2024-25,Toe
2026-03-14,LAC vs. SAC,L,30,25,3,7,1,0,1,After,32,2025-04-11,20.4,2.6,6.8,1.0,0.0,2.2,Darius Garland,CLE,2024-25,Toe
2026-03-16,LAC vs. SAS,L,32,25,2,10,2,0,8,After,33,2025-04-11,23.0,2.2,7.2,1.4,0.0,3.4,Darius Garland,CLE,2024-25,Toe
2026-03-18,LAC @ NOP,L,29,13,1,6,1,0,0,After,34,2025-04-11,21.4,1.6,7.2,1.6,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2026-03-21,LAC @ DAL,W,39,41,3,11,1,1,4,After,35,2025-04-11,25.0,2.0,8.0,1.4,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2026-03-23,LAC vs. MIL,W,18,15,2,6,1,0,3,After,36,2025-04-11,23.8,2.2,8.0,1.2,0.2,3.2,Darius Garland,CLE,2024-25,Toe
2026-03-25,LAC vs. TOR,W,30,24,4,6,1,1,3,After,37,2025-04-11,23.6,2.4,7.8,1.2,0.4,3.6,Darius Garland,CLE,2024-25,Toe
2026-03-27,LAC @ IND,W,35,30,0,5,0,0,4,After,38,2025-04-11,24.6,2.0,6.8,0.8,0.4,2.8,Darius Garland,CLE,2024-25,Toe
2026-03-29,LAC @ MIL,W,27,15,2,11,2,0,5,After,39,2025-04-11,25.0,2.2,7.8,1.0,0.4,3.8,Darius Garland,CLE,2024-25,Toe
2026-03-31,LAC vs. POR,L,37,20,2,4,2,1,5,After,40,2025-04-11,20.8,2.0,6.4,1.2,0.4,4.0,Darius Garland,CLE,2024-25,Toe
2026-04-02,LAC vs. SAS,L,29,11,2,3,1,1,1,After,41,2025-04-11,20.0,2.0,5.8,1.2,0.6,3.6,Darius Garland,CLE,2024-25,Toe
2026-04-05,LAC @ SAC,W,24,17,4,6,1,0,2,After,42,2025-04-11,18.6,2.0,5.8,1.2,0.4,3.4,Darius Garland,CLE,2024-25,Toe
2026-04-07,LAC vs. DAL,W,28,22,1,4,1,1,2,After,43,2025-04-11,17.0,2.2,5.6,1.4,0.6,3.0,Darius Garland,CLE,2024-25,Toe
2026-04-10,LAC @ POR,L,41,16,5,7,3,0,3,After,44,2025-04-11,17.2,2.8,4.8,1.6,0.6,2.6,Darius Garland,CLE,2024-25,Toe
2026-04-12,LAC vs. GSW,W,27,15,1,6,0,0,1,After,45,2025-04-11,16.2,2.6,5.2,1.2,0.4,1.8,Darius Garland,CLE,2024-25,Toe
2024-10-22,LAL vs. MIN,W,35,16,5,4,0,2,2,Before,-70,2025-04-11,16.0,5.0,4.0,0.0,2.0,2.0,LeBron James,LAL,2024-25,Sciatica
2024-10-25,LAL vs. PHX,W,35,21,4,8,0,0,2,Before,-69,2025-04-11,18.5,4.5,6.0,0.0,1.0,2.0,LeBron James,LAL,2024-25,Sciatica
2024-10-26,LAL vs. SAC,W,34,32,14,10,0,1,5,Before,-68,2025-04-11,23.0,7.666666666666667,7.333333333333333,0.0,1.0,3.0,LeBron James,LAL,2024-25,Sciatica
2024-10-28,LAL @ PHX,L,36,11,5,8,1,0,2,Before,-67,2025-04-11,20.0,7.0,7.5,0.25,0.75,2.75,LeBron James,LAL,2024-25,Sciatica
2024-10-30,LAL @ CLE,L,29,26,6,3,0,0,6,Before,-66,2025-04-11,21.2,6.8,6.6,0.2,0.6,3.4,LeBron James,LAL,2024-25,Sciatica
2024-11-01,LAL @ TOR,W,36,27,6,10,1,0,0,Before,-65,2025-04-11,23.4,7.0,7.8,0.4,0.2,3.0,LeBron James,LAL,2024-25,Sciatica
2024-11-04,LAL @ DET,L,40,20,8,11,2,0,1,Before,-64,2025-04-11,23.2,7.8,8.4,0.8,0.2,2.8,LeBron James,LAL,2024-25,Sciatica
2024-11-06,LAL @ MEM,L,35,39,7,6,1,0,5,Before,-63,2025-04-11,24.6,6.4,7.6,1.0,0.0,2.8,LeBron James,LAL,2024-25,Sciatica
2024-11-08,LAL vs. PHI,W,34,21,12,13,0,3,2,Before,-62,2025-04-11,26.6,7.8,8.6,0.8,0.6,2.8,LeBron James,LAL,2024-25,Sciatica
2024-11-10,LAL vs. TOR,W,35,19,10,16,1,0,3,Before,-61,2025-04-11,25.2,8.6,11.2,1.0,0.6,2.2,LeBron James,LAL,2024-25,Sciatica
2024-11-13,LAL vs. MEM,W,37,35,12,14,1,0,6,Before,-60,2025-04-11,26.8,9.8,12.0,1.0,0.6,3.4,LeBron James,LAL,2024-25,Sciatica
2024-11-15,LAL @ SAS,W,38,15,16,12,1,0,7,Before,-59,2025-04-11,25.8,11.4,12.2,0.8,0.6,4.6,LeBron James,LAL,2024-25,Sciatica
2024-11-16,LAL @ NOP,W,37,21,7,5,1,0,6,Before,-58,2025-04-11,22.2,11.4,12.0,0.8,0.6,4.8,LeBron James,LAL,2024-25,Sciatica
2024-11-19,LAL vs. UTA,W,34,26,2,12,0,0,4,Before,-57,2025-04-11,23.2,9.4,11.8,0.8,0.0,5.2,LeBron James,LAL,2024-25,Sciatica
2024-11-21,LAL vs. ORL,L,37,31,10,7,0,1,4,Before,-56,2025-04-11,25.6,9.4,10.0,0.6,0.2,5.4,LeBron James,LAL,2024-25,Sciatica
2024-11-23,LAL vs. DEN,L,35,18,6,7,3,0,6,Before,-55,2025-04-11,22.2,8.2,8.6,1.0,0.2,5.4,LeBron James,LAL,2024-25,Sciatica
2024-11-26,LAL @ PHX,L,35,18,8,10,0,0,5,Before,-54,2025-04-11,22.8,6.6,8.2,0.8,0.2,5.0,LeBron James,LAL,2024-25,Sciatica
2024-11-27,LAL @ SAS,W,33,16,10,11,1,1,5,Before,-53,2025-04-11,21.8,7.2,9.4,0.8,0.4,4.8,LeBron James,LAL,2024-25,Sciatica
2024-11-29,LAL vs. OKC,L,34,12,8,6,0,0,5,Before,-52,2025-04-11,19.0,8.4,8.2,0.8,0.4,5.0,LeBron James,LAL,2024-25,Sciatica
2024-12-01,LAL @ UTA,W,36,27,5,14,0,2,3,Before,-51,2025-04-11,18.2,7.4,9.6,0.8,0.6,4.8,LeBron James,LAL,2024-25,Sciatica
2024-12-02,LAL @ MIN,L,31,10,8,4,0,0,6,Before,-50,2025-04-11,16.6,7.8,9.0,0.2,0.6,4.8,LeBron James,LAL,2024-25,Sciatica
2024-12-04,LAL @ MIA,L,29,29,5,8,1,0,5,Before,-49,2025-04-11,18.8,7.2,8.6,0.4,0.6,4.8,LeBron James,LAL,2024-25,Sciatica
2024-12-06,LAL @ ATL,L,43,39,10,11,2,3,4,Before,-48,2025-04-11,23.4,7.2,8.6,0.6,1.0,4.6,LeBron James,LAL,2024-25,Sciatica
2024-12-15,LAL vs. MEM,W,34,18,8,8,1,2,5,Before,-47,2025-04-11,24.6,7.2,9.0,0.8,1.4,4.6,LeBron James,LAL,2024-25,Sciatica
2024-12-19,LAL @ SAC,W,34,19,6,7,0,1,2,Before,-46,2025-04-11,23.0,7.4,7.6,0.8,1.2,4.4,LeBron James,LAL,2024-25,Sciatica
2024-12-21,LAL @ SAC,W,34,32,7,6,4,0,4,Before,-45,2025-04-11,27.4,7.2,8.0,1.6,1.2,4.0,LeBron James,LAL,2024-25,Sciatica
2024-12-23,LAL vs. DET,L,35,28,11,11,0,0,2,Before,-44,2025-04-11,27.2,8.4,8.6,1.4,1.2,3.4,LeBron James,LAL,2024-25,Sciatica
2024-12-25,LAL @ GSW,W,37,31,4,10,2,1,1,Before,-43,2025-04-11,25.6,7.2,8.4,1.4,0.8,2.8,LeBron James,LAL,2024-25,Sciatica
2024-12-31,LAL vs. CLE,L,34,23,4,7,0,1,2,Before,-42,2025-04-11,26.6,6.4,8.2,1.2,0.6,2.2,LeBron James,LAL,2024-25,Sciatica
2025-01-02,LAL vs. POR,W,36,38,3,8,0,0,4,Before,-41,2025-04-11,30.4,5.8,8.4,1.2,0.4,2.6,LeBron James,LAL,2024-25,Sciatica
2025-01-03,LAL vs. ATL,W,30,30,3,8,0,0,3,Before,-40,2025-04-11,30.0,5.0,8.8,0.4,0.4,2.4,LeBron James,LAL,2024-25,Sciatica
2025-01-05,LAL @ HOU,L,36,21,13,9,1,0,2,Before,-39,2025-04-11,28.6,5.4,8.4,0.6,0.4,2.4,LeBron James,LAL,2024-25,Sciatica
2025-01-07,LAL @ DAL,L,35,18,10,8,1,0,2,Before,-38,2025-04-11,26.0,6.6,8.0,0.4,0.2,2.6,LeBron James,LAL,2024-25,Sciatica
2025-01-13,LAL vs. SAS,L,32,18,5,8,1,1,7,Before,-37,2025-04-11,25.0,6.8,8.2,0.6,0.2,3.6,LeBron James,LAL,2024-25,Sciatica
2025-01-15,LAL vs. MIA,W,38,22,5,9,2,0,2,Before,-36,2025-04-11,21.8,7.2,8.4,1.0,0.2,3.2,LeBron James,LAL,2024-25,Sciatica
2025-01-17,LAL vs. BKN,W,35,29,7,8,1,2,5,Before,-35,2025-04-11,21.6,8.0,8.4,1.2,0.6,3.6,LeBron James,LAL,2024-25,Sciatica
2025-01-19,LAL @ LAC,L,35,25,5,11,3,1,5,Before,-34,2025-04-11,22.4,6.4,8.8,1.6,0.8,4.2,LeBron James,LAL,2024-25,Sciatica
2025-01-21,LAL vs. WAS,W,36,21,10,13,2,1,5,Before,-33,2025-04-11,23.0,6.4,9.8,1.8,1.0,4.8,LeBron James,LAL,2024-25,Sciatica
2025-01-23,LAL vs. BOS,W,31,20,14,6,0,0,2,Before,-32,2025-04-11,23.4,8.2,9.4,1.6,0.8,3.8,LeBron James,LAL,2024-25,Sciatica
2025-01-25,LAL @ GSW,W,35,25,5,12,1,0,3,Before,-31,2025-04-11,24.0,8.2,10.0,1.4,0.8,4.0,LeBron James,LAL,2024-25,Sciatica
2025-01-27,LAL @ CHA,W,36,22,7,8,0,0,5,Before,-30,2025-04-11,22.6,8.2,10.0,1.2,0.4,4.0,LeBron James,LAL,2024-25,Sciatica
2025-01-28,LAL @ PHI,L,33,31,8,9,1,0,8,Before,-29,2025-04-11,23.8,8.8,9.6,0.8,0.2,4.6,LeBron James,LAL,2024-25,Sciatica
2025-01-30,LAL @ WAS,W,27,24,3,11,0,0,0,Before,-28,2025-04-11,24.4,7.4,9.2,0.4,0.0,3.6,LeBron James,LAL,2024-25,Sciatica
2025-02-01,LAL @ NYK,W,37,33,11,12,0,0,5,Before,-27,2025-04-11,27.0,6.8,10.4,0.4,0.0,4.2,LeBron James,LAL,2024-25,Sciatica
2025-02-04,LAL @ LAC,W,31,26,8,9,3,0,3,Before,-26,2025-04-11,27.2,7.4,9.8,0.8,0.0,4.2,LeBron James,LAL,2024-25,Sciatica
2025-02-06,LAL vs. GSW,W,38,42,17,8,1,1,3,Before,-25,2025-04-11,31.2,9.4,9.8,1.0,0.2,3.8,LeBron James,LAL,2024-25,Sciatica
2025-02-10,LAL vs. UTA,W,29,24,7,8,1,0,7,Before,-24,2025-04-11,29.8,9.2,9.6,1.0,0.2,3.6,LeBron James,LAL,2024-25,Sciatica
2025-02-12,LAL @ UTA,L,34,18,6,7,1,0,3,Before,-23,2025-04-11,28.6,9.8,8.8,1.2,0.2,4.2,LeBron James,LAL,2024-25,Sciatica
2025-02-19,LAL vs. CHA,L,38,26,7,11,1,2,2,Before,-22,2025-04-11,27.2,9.0,8.6,1.4,0.6,3.6,LeBron James,LAL,2024-25,Sciatica
2025-02-20,LAL @ POR,W,36,40,8,4,2,1,11,Before,-21,2025-04-11,30.0,9.0,7.6,1.2,0.8,5.2,LeBron James,LAL,2024-25,Sciatica
2025-02-22,LAL @ DEN,W,33,25,9,5,1,3,1,Before,-20,2025-04-11,26.6,7.4,7.0,1.2,1.2,4.8,LeBron James,LAL,2024-25,Sciatica
2025-02-25,LAL vs. DAL,W,37,27,12,3,1,0,6,Before,-19,2025-04-11,27.2,8.4,6.0,1.2,1.2,4.6,LeBron James,LAL,2024-25,Sciatica
2025-02-27,LAL vs. MIN,W,37,33,17,6,1,1,4,Before,-18,2025-04-11,30.2,10.6,5.8,1.2,1.4,4.8,LeBron James,LAL,2024-25,Sciatica
2025-02-28,LAL vs. LAC,W,37,28,13,3,1,0,4,Before,-17,2025-04-11,30.6,11.8,4.2,1.2,1.0,5.2,LeBron James,LAL,2024-25,Sciatica
